ENSG00000109956	B3GAT1	Gene Expression
ENSG00000120645	IQSEC3	Gene Expression
ENSG00000111181	SLC6A12	Gene Expression
ENSG00000010379	SLC6A13	Gene Expression
ENSG00000073614	KDM5A	Gene Expression
ENSG00000120647	CCDC77	Gene Expression
ENSG00000139044	B4GALNT3	Gene Expression
ENSG00000171840	NINJ2	Gene Expression
ENSG00000060237	WNK1	Gene Expression
ENSG00000002016	RAD52	Gene Expression
ENSG00000082805	ERC1	Gene Expression
ENSG00000111186	WNT5B	Gene Expression
ENSG00000006831	ADIPOR2	Gene Expression
ENSG00000151062	CACNA2D4	Gene Expression
ENSG00000166159	LRTM2	Gene Expression
ENSG00000151065	DCP1B	Gene Expression
ENSG00000151067	CACNA1C	Gene Expression
ENSG00000111203	ITFG2	Gene Expression
ENSG00000283297	TEX52	Gene Expression
ENSG00000111206	FOXM1	Gene Expression
ENSG00000171792	RHNO1	Gene Expression
ENSG00000078246	TULP3	Gene Expression
ENSG00000197905	TEAD4	Gene Expression
ENSG00000011105	TSPAN9	Gene Expression
ENSG00000111218	PRMT8	Gene Expression
ENSG00000130038	CRACR2A	Gene Expression
ENSG00000111224	PARP11	Gene Expression
ENSG00000118971	CCND2	Gene Expression
ENSG00000078237	TIGAR	Gene Expression
ENSG00000118972	FGF23	Gene Expression
ENSG00000111241	FGF6	Gene Expression
ENSG00000047621	C12orf4	Gene Expression
ENSG00000111247	RAD51AP1	Gene Expression
ENSG00000010219	DYRK4	Gene Expression
ENSG00000111254	AKAP3	Gene Expression
ENSG00000139180	NDUFA9	Gene Expression
ENSG00000130035	GALNT8	Gene Expression
ENSG00000111262	KCNA1	Gene Expression
ENSG00000130037	KCNA5	Gene Expression
ENSG00000185652	NTF3	Gene Expression
ENSG00000047617	ANO2	Gene Expression
ENSG00000110799	VWF	Gene Expression
ENSG00000010278	CD9	Gene Expression
ENSG00000008323	PLEKHG6	Gene Expression
ENSG00000067182	TNFRSF1A	Gene Expression
ENSG00000111319	SCNN1A	Gene Expression
ENSG00000111321	LTBR	Gene Expression
ENSG00000139193	CD27	Gene Expression
ENSG00000139192	TAPBPL	Gene Expression
ENSG00000139190	VAMP1	Gene Expression
ENSG00000010292	NCAPD2	Gene Expression
ENSG00000010295	IFFO1	Gene Expression
ENSG00000111641	NOP2	Gene Expression
ENSG00000111642	CHD4	Gene Expression
ENSG00000184574	LPAR5	Gene Expression
ENSG00000111653	ING4	Gene Expression
ENSG00000126746	ZNF384	Gene Expression
ENSG00000139200	PIANP	Gene Expression
ENSG00000111652	COPS7A	Gene Expression
ENSG00000089693	MLF2	Gene Expression
ENSG00000159335	PTMS	Gene Expression
ENSG00000089692	LAG3	Gene Expression
ENSG00000010610	CD4	Gene Expression
ENSG00000250510	GPR162	Gene Expression
ENSG00000110811	P3H3	Gene Expression
ENSG00000111664	GNB3	Gene Expression
ENSG00000111665	CDCA3	Gene Expression
ENSG00000111667	USP5	Gene Expression
ENSG00000111671	SPSB2	Gene Expression
ENSG00000010626	LRRC23	Gene Expression
ENSG00000111674	ENO2	Gene Expression
ENSG00000111676	ATN1	Gene Expression
ENSG00000111678	C12orf57	Gene Expression
ENSG00000111679	PTPN6	Gene Expression
ENSG00000215021	PHB2	Gene Expression
ENSG00000126749	EMG1	Gene Expression
ENSG00000111684	LPCAT3	Gene Expression
ENSG00000182326	C1S	Gene Expression
ENSG00000159403	C1R	Gene Expression
ENSG00000139178	C1RL	Gene Expression
ENSG00000139194	RBP5	Gene Expression
ENSG00000139182	CLSTN3	Gene Expression
ENSG00000139197	PEX5	Gene Expression
ENSG00000215009	ACSM4	Gene Expression
ENSG00000177675	CD163L1	Gene Expression
ENSG00000177575	CD163	Gene Expression
ENSG00000111701	APOBEC1	Gene Expression
ENSG00000184344	GDF3	Gene Expression
ENSG00000187569	DPPA3	Gene Expression
ENSG00000198178	CLEC4C	Gene Expression
ENSG00000205857	NANOGNB	Gene Expression
ENSG00000173262	SLC2A14	Gene Expression
ENSG00000059804	SLC2A3	Gene Expression
ENSG00000065970	FOXJ2	Gene Expression
ENSG00000171860	C3AR1	Gene Expression
ENSG00000089818	NECAP1	Gene Expression
ENSG00000111729	CLEC4A	Gene Expression
ENSG00000196946	ZNF705A	Gene Expression
ENSG00000171847	FAM90A1	Gene Expression
ENSG00000205846	CLEC6A	Gene Expression
ENSG00000166527	CLEC4D	Gene Expression
ENSG00000166523	CLEC4E	Gene Expression
ENSG00000111732	AICDA	Gene Expression
ENSG00000197614	MFAP5	Gene Expression
ENSG00000166532	RIMKLB	Gene Expression
ENSG00000166535	A2ML1	Gene Expression
ENSG00000111752	PHC1	Gene Expression
ENSG00000003056	M6PR	Gene Expression
ENSG00000139187	KLRG1	Gene Expression
ENSG00000175899	A2M	Gene Expression
ENSG00000126838	PZP	Gene Expression
ENSG00000111796	KLRB1	Gene Expression
ENSG00000069493	CLEC2D	Gene Expression
ENSG00000184293	CLECL1	Gene Expression
ENSG00000110848	CD69	Gene Expression
ENSG00000150045	KLRF1	Gene Expression
ENSG00000110852	CLEC2B	Gene Expression
ENSG00000256797	KLRF2	Gene Expression
ENSG00000188393	CLEC2A	Gene Expression
ENSG00000172322	CLEC12A	Gene Expression
ENSG00000165682	CLEC1B	Gene Expression
ENSG00000256660	CLEC12B	Gene Expression
ENSG00000197992	CLEC9A	Gene Expression
ENSG00000150048	CLEC1A	Gene Expression
ENSG00000172243	CLEC7A	Gene Expression
ENSG00000173391	OLR1	Gene Expression
ENSG00000165685	TMEM52B	Gene Expression
ENSG00000134539	KLRD1	Gene Expression
ENSG00000213809	KLRK1	Gene Expression
ENSG00000183542	KLRC4	Gene Expression
ENSG00000205810	KLRC3	Gene Expression
ENSG00000134545	KLRC1	Gene Expression
ENSG00000111196	MAGOHB	Gene Expression
ENSG00000060140	STYK1	Gene Expression
ENSG00000060138	YBX3	Gene Expression
ENSG00000121377	TAS2R7	Gene Expression
ENSG00000121314	TAS2R8	Gene Expression
ENSG00000121381	TAS2R9	Gene Expression
ENSG00000134551	PRH2	Gene Expression
ENSG00000212127	TAS2R14	Gene Expression
ENSG00000212126	TAS2R50	Gene Expression
ENSG00000256188	TAS2R30	Gene Expression
ENSG00000256537	SMIM10L1	Gene Expression
ENSG00000186136	TAS2R42	Gene Expression
ENSG00000197870	PRB3	Gene Expression
ENSG00000230657	PRB4	Gene Expression
ENSG00000251655	PRB1	Gene Expression
ENSG00000139083	ETV6	Gene Expression
ENSG00000070018	LRP6	Gene Expression
ENSG00000111261	MANSC1	Gene Expression
ENSG00000165714	BORCS5	Gene Expression
ENSG00000111266	DUSP16	Gene Expression
ENSG00000111269	CREBL2	Gene Expression
ENSG00000183150	GPR19	Gene Expression
ENSG00000111276	CDKN1B	Gene Expression
ENSG00000178878	APOLD1	Gene Expression
ENSG00000013588	GPRC5A	Gene Expression
ENSG00000111291	GPRC5D	Gene Expression
ENSG00000013583	HEBP1	Gene Expression
ENSG00000084444	FAM234B	Gene Expression
ENSG00000111305	GSG1	Gene Expression
ENSG00000134531	EMP1	Gene Expression
ENSG00000273079	GRIN2B	Gene Expression
ENSG00000171681	ATF7IP	Gene Expression
ENSG00000121316	PLBD1	Gene Expression
ENSG00000070019	GUCY2C	Gene Expression
ENSG00000197837	HIST4H4	Gene Expression
ENSG00000246705	H2AFJ	Gene Expression
ENSG00000084463	WBP11	Gene Expression
ENSG00000182993	C12orf60	Gene Expression
ENSG00000179256	SMCO3	Gene Expression
ENSG00000111339	ART4	Gene Expression
ENSG00000111341	MGP	Gene Expression
ENSG00000139055	ERP27	Gene Expression
ENSG00000111348	ARHGDIB	Gene Expression
ENSG00000139053	PDE6H	Gene Expression
ENSG00000134533	RERG	Gene Expression
ENSG00000151490	PTPRO	Gene Expression
ENSG00000151491	EPS8	Gene Expression
ENSG00000023734	STRAP	Gene Expression
ENSG00000023697	DERA	Gene Expression
ENSG00000188991	SLC15A5	Gene Expression
ENSG00000008394	MGST1	Gene Expression
ENSG00000048540	LMO3	Gene Expression
ENSG00000111404	RERGL	Gene Expression
ENSG00000139144	PIK3C2G	Gene Expression
ENSG00000139151	PLCZ1	Gene Expression
ENSG00000177938	CAPZA3	Gene Expression
ENSG00000052126	PLEKHA5	Gene Expression
ENSG00000139154	AEBP2	Gene Expression
ENSG00000172572	PDE3A	Gene Expression
ENSG00000139155	SLCO1C1	Gene Expression
ENSG00000111700	SLCO1B3	Gene Expression
ENSG00000134538	SLCO1B1	Gene Expression
ENSG00000084453	SLCO1A2	Gene Expression
ENSG00000121351	IAPP	Gene Expression
ENSG00000121350	PYROXD1	Gene Expression
ENSG00000004700	RECQL	Gene Expression
ENSG00000111711	GOLT1B	Gene Expression
ENSG00000134548	SPX	Gene Expression
ENSG00000111713	GYS2	Gene Expression
ENSG00000111716	LDHB	Gene Expression
ENSG00000121361	KCNJ8	Gene Expression
ENSG00000069431	ABCC9	Gene Expression
ENSG00000111726	CMAS	Gene Expression
ENSG00000111728	ST8SIA1	Gene Expression
ENSG00000111731	C2CD5	Gene Expression
ENSG00000139163	ETNK1	Gene Expression
ENSG00000134532	SOX5	Gene Expression
ENSG00000060982	BCAT1	Gene Expression
ENSG00000118308	LRMP	Gene Expression
ENSG00000118307	CASC1	Gene Expression
ENSG00000133703	KRAS	Gene Expression
ENSG00000152936	LMNTD1	Gene Expression
ENSG00000123094	RASSF8	Gene Expression
ENSG00000123095	BHLHE41	Gene Expression
ENSG00000123096	SSPN	Gene Expression
ENSG00000123104	ITPR2	Gene Expression
ENSG00000064102	INTS13	Gene Expression
ENSG00000111790	FGFR1OP2	Gene Expression
ENSG00000064115	TM7SF3	Gene Expression
ENSG00000152944	MED21	Gene Expression
ENSG00000214700	C12orf71	Gene Expression
ENSG00000211455	STK38L	Gene Expression
ENSG00000029153	ARNTL2	Gene Expression
ENSG00000165935	SMCO2	Gene Expression
ENSG00000110841	PPFIBP1	Gene Expression
ENSG00000174236	REP15	Gene Expression
ENSG00000205693	MANSC4	Gene Expression
ENSG00000087448	KLHL42	Gene Expression
ENSG00000087494	PTHLH	Gene Expression
ENSG00000123106	CCDC91	Gene Expression
ENSG00000064763	FAR2	Gene Expression
ENSG00000087502	ERGIC2	Gene Expression
ENSG00000187950	OVCH1	Gene Expression
ENSG00000133687	TMTC1	Gene Expression
ENSG00000133704	IPO8	Gene Expression
ENSG00000110888	CAPRIN2	Gene Expression
ENSG00000110900	TSPAN11	Gene Expression
ENSG00000013573	DDX11	Gene Expression
ENSG00000139146	SINHCAF	Gene Expression
ENSG00000170456	DENND5B	Gene Expression
ENSG00000139160	ETFBKMT	Gene Expression
ENSG00000151743	AMN1	Gene Expression
ENSG00000188375	H3F3C	Gene Expression
ENSG00000174718	RESF1	Gene Expression
ENSG00000151746	BICD1	Gene Expression
ENSG00000139132	FGD4	Gene Expression
ENSG00000087470	DNM1L	Gene Expression
ENSG00000139131	YARS2	Gene Expression
ENSG00000057294	PKP2	Gene Expression
ENSG00000110975	SYT10	Gene Expression
ENSG00000139117	CPNE8	Gene Expression
ENSG00000139116	KIF21A	Gene Expression
ENSG00000173208	ABCD2	Gene Expression
ENSG00000180116	C12orf40	Gene Expression
ENSG00000151229	SLC2A13	Gene Expression
ENSG00000188906	LRRK2	Gene Expression
ENSG00000205592	MUC19	Gene Expression
ENSG00000018236	CNTN1	Gene Expression
ENSG00000165966	PDZRN4	Gene Expression
ENSG00000151233	GXYLT1	Gene Expression
ENSG00000015153	YAF2	Gene Expression
ENSG00000134283	PPHLN1	Gene Expression
ENSG00000139168	ZCRB1	Gene Expression
ENSG00000139174	PRICKLE1	Gene Expression
ENSG00000173157	ADAMTS20	Gene Expression
ENSG00000129317	PUS7L	Gene Expression
ENSG00000198001	IRAK4	Gene Expression
ENSG00000151239	TWF1	Gene Expression
ENSG00000139173	TMEM117	Gene Expression
ENSG00000184613	NELL2	Gene Expression
ENSG00000185610	DBX2	Gene Expression
ENSG00000177119	ANO6	Gene Expression
ENSG00000189079	ARID2	Gene Expression
ENSG00000139218	SCAF11	Gene Expression
ENSG00000111371	SLC38A1	Gene Expression
ENSG00000134294	SLC38A2	Gene Expression
ENSG00000139209	SLC38A4	Gene Expression
ENSG00000139211	AMIGO2	Gene Expression
ENSG00000179715	PCED1B	Gene Expression
ENSG00000005175	RPAP3	Gene Expression
ENSG00000111405	ENDOU	Gene Expression
ENSG00000079337	RAPGEF3	Gene Expression
ENSG00000211584	SLC48A1	Gene Expression
ENSG00000061273	HDAC7	Gene Expression
ENSG00000111424	VDR	Gene Expression
ENSG00000134291	TMEM106C	Gene Expression
ENSG00000139219	COL2A1	Gene Expression
ENSG00000079387	SENP1	Gene Expression
ENSG00000152556	PFKM	Gene Expression
ENSG00000177981	ASB8	Gene Expression
ENSG00000177875	CCDC184	Gene Expression
ENSG00000172640	OR10AD1	Gene Expression
ENSG00000187166	H1FNT	Gene Expression
ENSG00000167528	ZNF641	Gene Expression
ENSG00000139223	ANP32D	Gene Expression
ENSG00000177627	C12orf54	Gene Expression
ENSG00000284723	OR8S1	Gene Expression
ENSG00000198678	OR5BS1P	Gene Expression
ENSG00000167531	LALBA	Gene Expression
ENSG00000139620	KANSL2	Gene Expression
ENSG00000129315	CCNT1	Gene Expression
ENSG00000257987	TEX49	Gene Expression
ENSG00000174233	ADCY6	Gene Expression
ENSG00000167535	CACNB3	Gene Expression
ENSG00000174243	DDX23	Gene Expression
ENSG00000172602	RND1	Gene Expression
ENSG00000139537	CCDC65	Gene Expression
ENSG00000134285	FKBP11	Gene Expression
ENSG00000134287	ARF3	Gene Expression
ENSG00000169884	WNT10B	Gene Expression
ENSG00000125084	WNT1	Gene Expression
ENSG00000181418	DDN	Gene Expression
ENSG00000181929	PRKAG1	Gene Expression
ENSG00000167548	KMT2D	Gene Expression
ENSG00000167550	RHEBL1	Gene Expression
ENSG00000139549	DHH	Gene Expression
ENSG00000139636	LMBR1L	Gene Expression
ENSG00000123416	TUBA1B	Gene Expression
ENSG00000167552	TUBA1A	Gene Expression
ENSG00000167553	TUBA1C	Gene Expression
ENSG00000135406	PRPH	Gene Expression
ENSG00000135451	TROAP	Gene Expression
ENSG00000186897	C1QL4	Gene Expression
ENSG00000178401	DNAJC22	Gene Expression
ENSG00000123352	SPATS2	Gene Expression
ENSG00000135519	KCNH3	Gene Expression
ENSG00000187778	MCRS1	Gene Expression
ENSG00000110844	PRPF40B	Gene Expression
ENSG00000135436	FAM186B	Gene Expression
ENSG00000161791	FMNL3	Gene Expression
ENSG00000139644	TMBIM6	Gene Expression
ENSG00000167566	NCKAP5L	Gene Expression
ENSG00000186666	BCDIN3D	Gene Expression
ENSG00000135472	FAIM2	Gene Expression
ENSG00000167580	AQP2	Gene Expression
ENSG00000161798	AQP5	Gene Expression
ENSG00000086159	AQP6	Gene Expression
ENSG00000110881	ASIC1	Gene Expression
ENSG00000066117	SMARCD1	Gene Expression
ENSG00000167588	GPD1	Gene Expression
ENSG00000178449	COX14	Gene Expression
ENSG00000139624	CERS5	Gene Expression
ENSG00000050405	LIMA1	Gene Expression
ENSG00000185958	FAM186A	Gene Expression
ENSG00000161813	LARP4	Gene Expression
ENSG00000066084	DIP2B	Gene Expression
ENSG00000123268	ATF1	Gene Expression
ENSG00000186452	TMPRSS12	Gene Expression
ENSG00000185432	METTL7A	Gene Expression
ENSG00000214511	HIGD1C	Gene Expression
ENSG00000110911	SLC11A2	Gene Expression
ENSG00000050426	LETMD1	Gene Expression
ENSG00000110925	CSRNP2	Gene Expression
ENSG00000135457	TFCP2	Gene Expression
ENSG00000184271	POU6F1	Gene Expression
ENSG00000183283	DAZAP2	Gene Expression
ENSG00000170545	SMAGP	Gene Expression
ENSG00000110934	BIN2	Gene Expression
ENSG00000139610	CELA1	Gene Expression
ENSG00000139629	GALNT6	Gene Expression
ENSG00000050438	SLC4A8	Gene Expression
ENSG00000196876	SCN8A	Gene Expression
ENSG00000284730	C12orf81	Gene Expression
ENSG00000261308	FIGNL2	Gene Expression
ENSG00000167612	ANKRD33	Gene Expression
ENSG00000139567	ACVRL1	Gene Expression
ENSG00000135503	ACVR1B	Gene Expression
ENSG00000161835	GRASP	Gene Expression
ENSG00000123358	NR4A1	Gene Expression
ENSG00000123395	ATG101	Gene Expression
ENSG00000284791	SMIM41	Gene Expression
ENSG00000167767	KRT80	Gene Expression
ENSG00000135480	KRT7	Gene Expression
ENSG00000170442	KRT86	Gene Expression
ENSG00000170523	KRT83	Gene Expression
ENSG00000135443	KRT85	Gene Expression
ENSG00000161849	KRT84	Gene Expression
ENSG00000161850	KRT82	Gene Expression
ENSG00000170454	KRT75	Gene Expression
ENSG00000185479	KRT6B	Gene Expression
ENSG00000170465	KRT6C	Gene Expression
ENSG00000205420	KRT6A	Gene Expression
ENSG00000186081	KRT5	Gene Expression
ENSG00000139648	KRT71	Gene Expression
ENSG00000170484	KRT74	Gene Expression
ENSG00000170486	KRT72	Gene Expression
ENSG00000186049	KRT73	Gene Expression
ENSG00000172867	KRT2	Gene Expression
ENSG00000167768	KRT1	Gene Expression
ENSG00000189182	KRT77	Gene Expression
ENSG00000185069	KRT76	Gene Expression
ENSG00000186442	KRT3	Gene Expression
ENSG00000170477	KRT4	Gene Expression
ENSG00000185640	KRT79	Gene Expression
ENSG00000170423	KRT78	Gene Expression
ENSG00000170421	KRT8	Gene Expression
ENSG00000063046	EIF4B	Gene Expression
ENSG00000111077	TNS2	Gene Expression
ENSG00000167778	SPRYD3	Gene Expression
ENSG00000167779	IGFBP6	Gene Expression
ENSG00000167780	SOAT2	Gene Expression
ENSG00000139631	CSAD	Gene Expression
ENSG00000139651	ZNF740	Gene Expression
ENSG00000139626	ITGB7	Gene Expression
ENSG00000172819	RARG	Gene Expression
ENSG00000283536	AC021072.1	Gene Expression
ENSG00000182544	MFSD5	Gene Expression
ENSG00000135476	ESPL1	Gene Expression
ENSG00000123349	PFDN5	Gene Expression
ENSG00000139637	C12orf10	Gene Expression
ENSG00000094914	AAAS	Gene Expression
ENSG00000170374	SP7	Gene Expression
ENSG00000185591	SP1	Gene Expression
ENSG00000135409	AMHR2	Gene Expression
ENSG00000197111	PCBP2	Gene Expression
ENSG00000139625	MAP3K12	Gene Expression
ENSG00000139546	TARBP2	Gene Expression
ENSG00000170653	ATF7	Gene Expression
ENSG00000135390	ATP5MC2	Gene Expression
ENSG00000012822	CALCOCO1	Gene Expression
ENSG00000123364	HOXC13	Gene Expression
ENSG00000123407	HOXC12	Gene Expression
ENSG00000123388	HOXC11	Gene Expression
ENSG00000180818	HOXC10	Gene Expression
ENSG00000197757	HOXC6	Gene Expression
ENSG00000180806	HOXC9	Gene Expression
ENSG00000037965	HOXC8	Gene Expression
ENSG00000198353	HOXC4	Gene Expression
ENSG00000172789	HOXC5	Gene Expression
ENSG00000123415	SMUG1	Gene Expression
ENSG00000094916	CBX5	Gene Expression
ENSG00000123405	NFE2	Gene Expression
ENSG00000111481	COPZ1	Gene Expression
ENSG00000139572	GPR84	Gene Expression
ENSG00000161642	ZNF385A	Gene Expression
ENSG00000161638	ITGA5	Gene Expression
ENSG00000170627	GTSF1	Gene Expression
ENSG00000123338	NCKAP1L	Gene Expression
ENSG00000123360	PDE1B	Gene Expression
ENSG00000135447	PPP1R1A	Gene Expression
ENSG00000135413	LACRT	Gene Expression
ENSG00000161634	DCD	Gene Expression
ENSG00000172551	MUCL1	Gene Expression
ENSG00000135426	TESPA1	Gene Expression
ENSG00000123307	NEUROD4	Gene Expression
ENSG00000170605	OR9K2	Gene Expression
ENSG00000179919	OR10A7	Gene Expression
ENSG00000197706	OR6C74	Gene Expression
ENSG00000188324	OR6C6	Gene Expression
ENSG00000205330	OR6C1	Gene Expression
ENSG00000205329	OR6C3	Gene Expression
ENSG00000187857	OR6C75	Gene Expression
ENSG00000205328	OR6C65	Gene Expression
ENSG00000185821	OR6C76	Gene Expression
ENSG00000179695	OR6C2	Gene Expression
ENSG00000184954	OR6C70	Gene Expression
ENSG00000205327	OR6C68	Gene Expression
ENSG00000179626	OR6C4	Gene Expression
ENSG00000179615	OR2AP1	Gene Expression
ENSG00000175398	OR10P1	Gene Expression
ENSG00000170439	METTL7B	Gene Expression
ENSG00000135424	ITGA7	Gene Expression
ENSG00000135441	BLOC1S1	Gene Expression
ENSG00000135437	RDH5	Gene Expression
ENSG00000135404	CD63	Gene Expression
ENSG00000135414	GDF11	Gene Expression
ENSG00000205323	SARNP	Gene Expression
ENSG00000123353	ORMDL2	Gene Expression
ENSG00000135392	DNAJC14	Gene Expression
ENSG00000123342	MMP19	Gene Expression
ENSG00000170473	PYM1	Gene Expression
ENSG00000065357	DGKA	Gene Expression
ENSG00000185664	PMEL	Gene Expression
ENSG00000123374	CDK2	Gene Expression
ENSG00000111540	RAB5B	Gene Expression
ENSG00000139531	SUOX	Gene Expression
ENSG00000123411	IKZF4	Gene Expression
ENSG00000065361	ERBB3	Gene Expression
ENSG00000170515	PA2G4	Gene Expression
ENSG00000139641	ESYT1	Gene Expression
ENSG00000135482	ZC3H10	Gene Expression
ENSG00000196465	MYL6B	Gene Expression
ENSG00000092841	MYL6	Gene Expression
ENSG00000139613	SMARCC2	Gene Expression
ENSG00000181852	RNF41	Gene Expression
ENSG00000139579	NABP2	Gene Expression
ENSG00000139540	SLC39A5	Gene Expression
ENSG00000139645	ANKRD52	Gene Expression
ENSG00000135469	COQ10A	Gene Expression
ENSG00000062485	CS	Gene Expression
ENSG00000257727	CNPY2	Gene Expression
ENSG00000135473	PAN2	Gene Expression
ENSG00000110944	IL23A	Gene Expression
ENSG00000170581	STAT2	Gene Expression
ENSG00000175336	APOF	Gene Expression
ENSG00000111602	TIMELESS	Gene Expression
ENSG00000135517	MIP	Gene Expression
ENSG00000176422	SPRYD4	Gene Expression
ENSG00000135423	GLS2	Gene Expression
ENSG00000076108	BAZ2A	Gene Expression
ENSG00000110955	ATP5F1B	Gene Expression
ENSG00000110958	PTGES3	Gene Expression
ENSG00000198056	PRIM1	Gene Expression
ENSG00000025423	HSD17B6	Gene Expression
ENSG00000170426	SDR9C7	Gene Expression
ENSG00000139547	RDH16	Gene Expression
ENSG00000166856	GPR182	Gene Expression
ENSG00000166860	ZBTB39	Gene Expression
ENSG00000166863	TAC3	Gene Expression
ENSG00000166866	MYO1A	Gene Expression
ENSG00000166881	NEMP1	Gene Expression
ENSG00000166886	NAB2	Gene Expression
ENSG00000166888	STAT6	Gene Expression
ENSG00000123384	LRP1	Gene Expression
ENSG00000182379	NXPH4	Gene Expression
ENSG00000182199	SHMT2	Gene Expression
ENSG00000185633	NDUFA4L2	Gene Expression
ENSG00000185482	STAC3	Gene Expression
ENSG00000179912	R3HDM2	Gene Expression
ENSG00000175189	INHBC	Gene Expression
ENSG00000139269	INHBE	Gene Expression
ENSG00000111087	GLI1	Gene Expression
ENSG00000123329	ARHGAP9	Gene Expression
ENSG00000166986	MARS	Gene Expression
ENSG00000175197	DDIT3	Gene Expression
ENSG00000166987	MBD6	Gene Expression
ENSG00000175203	DCTN2	Gene Expression
ENSG00000155980	KIF5A	Gene Expression
ENSG00000166908	PIP4K2C	Gene Expression
ENSG00000178498	DTX3	Gene Expression
ENSG00000240771	ARHGEF25	Gene Expression
ENSG00000135502	SLC26A10	Gene Expression
ENSG00000135454	B4GALNT1	Gene Expression
ENSG00000135506	OS9	Gene Expression
ENSG00000135439	AGAP2	Gene Expression
ENSG00000135452	TSPAN31	Gene Expression
ENSG00000135446	CDK4	Gene Expression
ENSG00000139266	MARCH9	Gene Expression
ENSG00000111012	CYP27B1	Gene Expression
ENSG00000037897	METTL1	Gene Expression
ENSG00000123427	EEF1AKMT3	Gene Expression
ENSG00000123297	TSFM	Gene Expression
ENSG00000135407	AVIL	Gene Expression
ENSG00000175215	CTDSP2	Gene Expression
ENSG00000166896	ATP23	Gene Expression
ENSG00000139263	LRIG3	Gene Expression
ENSG00000118596	SLC16A7	Gene Expression
ENSG00000198673	TAFA2	Gene Expression
ENSG00000135655	USP15	Gene Expression
ENSG00000061987	MON2	Gene Expression
ENSG00000111110	PPM1H	Gene Expression
ENSG00000166148	AVPR1A	Gene Expression
ENSG00000118600	RXYLT1	Gene Expression
ENSG00000196935	SRGAP1	Gene Expression
ENSG00000174206	C12orf66	Gene Expression
ENSG00000185306	C12orf56	Gene Expression
ENSG00000184575	XPOT	Gene Expression
ENSG00000183735	TBK1	Gene Expression
ENSG00000153179	RASSF3	Gene Expression
ENSG00000135677	GNS	Gene Expression
ENSG00000111490	TBC1D30	Gene Expression
ENSG00000156076	WIF1	Gene Expression
ENSG00000174106	LEMD3	Gene Expression
ENSG00000174099	MSRB3	Gene Expression
ENSG00000149948	HMGA2	Gene Expression
ENSG00000139233	LLPH	Gene Expression
ENSG00000155957	TMBIM4	Gene Expression
ENSG00000090376	IRAK3	Gene Expression
ENSG00000127311	HELB	Gene Expression
ENSG00000155974	GRIP1	Gene Expression
ENSG00000111530	CAND1	Gene Expression
ENSG00000127334	DYRK2	Gene Expression
ENSG00000111537	IFNG	Gene Expression
ENSG00000111536	IL26	Gene Expression
ENSG00000127318	IL22	Gene Expression
ENSG00000111554	MDM1	Gene Expression
ENSG00000111581	NUP107	Gene Expression
ENSG00000175782	SLC35E3	Gene Expression
ENSG00000135679	MDM2	Gene Expression
ENSG00000135678	CPM	Gene Expression
ENSG00000111605	CPSF6	Gene Expression
ENSG00000090382	LYZ	Gene Expression
ENSG00000127337	YEATS4	Gene Expression
ENSG00000166225	FRS2	Gene Expression
ENSG00000166226	CCT2	Gene Expression
ENSG00000198812	LRRC10	Gene Expression
ENSG00000127325	BEST3	Gene Expression
ENSG00000127328	RAB3IP	Gene Expression
ENSG00000166268	MYRFL	Gene Expression
ENSG00000111596	CNOT2	Gene Expression
ENSG00000135643	KCNMB4	Gene Expression
ENSG00000127329	PTPRB	Gene Expression
ENSG00000153233	PTPRR	Gene Expression
ENSG00000127324	TSPAN8	Gene Expression
ENSG00000139292	LGR5	Gene Expression
ENSG00000133858	ZFC3H1	Gene Expression
ENSG00000173451	THAP2	Gene Expression
ENSG00000139291	TMEM19	Gene Expression
ENSG00000080371	RAB21	Gene Expression
ENSG00000121749	TBC1D15	Gene Expression
ENSG00000139287	TPH2	Gene Expression
ENSG00000072657	TRHDE	Gene Expression
ENSG00000253719	ATXN7L3B	Gene Expression
ENSG00000166006	KCNC2	Gene Expression
ENSG00000180881	CAPS2	Gene Expression
ENSG00000173401	GLIPR1L1	Gene Expression
ENSG00000180481	GLIPR1L2	Gene Expression
ENSG00000139278	GLIPR1	Gene Expression
ENSG00000111615	KRR1	Gene Expression
ENSG00000139289	PHLDA1	Gene Expression
ENSG00000179941	BBS10	Gene Expression
ENSG00000091039	OSBPL8	Gene Expression
ENSG00000186908	ZDHHC17	Gene Expression
ENSG00000175183	CSRP2	Gene Expression
ENSG00000165891	E2F7	Gene Expression
ENSG00000067798	NAV3	Gene Expression
ENSG00000067715	SYT1	Gene Expression
ENSG00000177425	PAWR	Gene Expression
ENSG00000058272	PPP1R12A	Gene Expression
ENSG00000165899	OTOGL	Gene Expression
ENSG00000139304	PTPRQ	Gene Expression
ENSG00000111046	MYF6	Gene Expression
ENSG00000111049	MYF5	Gene Expression
ENSG00000111052	LIN7A	Gene Expression
ENSG00000111058	ACSS3	Gene Expression
ENSG00000139220	PPFIA2	Gene Expression
ENSG00000133773	CCDC59	Gene Expression
ENSG00000127720	METTL25	Gene Expression
ENSG00000179104	TMTC2	Gene Expression
ENSG00000072041	SLC6A15	Gene Expression
ENSG00000231738	TSPAN19	Gene Expression
ENSG00000133640	LRRIQ1	Gene Expression
ENSG00000180318	ALX1	Gene Expression
ENSG00000198774	RASSF9	Gene Expression
ENSG00000133636	NTS	Gene Expression
ENSG00000182050	MGAT4C	Gene Expression
